SubjectNumber,Gender,Age,Site,BirthState,Occupation,Education,NumberOfChildren,Fitness,CarMake,CarYear,CarModel,Race,ReportedHeight,ReportedWeight,MaritalStatus,FamilyIncome,ShoeSize,JacketSize,PantsSizeWaist,PantsSizeInseam,BlouseSize,PantsSizeWoman,BraSize,AcromialHeight_Sitting,AnkleCircumference,Spine_to_Shoulder,Spine_to_Elbow,ArmLength_SpineToWrist,ArmLength_ShoulderToWrist,ArmLength_ShoulderToElbow,ArmscyeCircumference_ScyeCircOverAcromion,BizygomaticBreadth,ChestCircumference,Bust_ChestCircumferenceUnderBust,Buttock_KneeLength,ChestGirthAtScye_ChestCircumferenceAtScye,CrotchHeight,ElbowHeight_Sitting,EyeHeight_Sitting,FaceLength,FootLength,HandCircumference,HandLength,HeadBreadth,HeadCircumference,HeadLength,HipBreadth_Sitting,HipCircumference_Maximum,HipCircMaxHeight,KneeHeight,NeckBaseCircumference,ShoulderBreadth,SittingHeight,Stature,SubscapularSkinfold,ThighCircumference,ThighCircumferenceMaxSitting,ThumbTipReach,TTR1,TTR2,TTR3,TricepsSkinfold,TotalCrotchLength_CrotchLength,VerticalTrunkCircumference,WaistCircumference_Pref,WaistFrontLength,WaistHeight_Preferred,Weight,Var1,Var2,Var3,CupSize
2920,Male,33,Atlanta GA,South,White Collar,16,2,2.5,Economy,1964,Non-sedan,White,1930.4,81.63265306,Married,37500,12,42,36,34,NaN,NaN,NaN,622,279,237,604,913,676,367,434,140,931,NaN,631,973,879,238,869,121,290,218,218,149,588,205,372,994,963,590,466,501,1020,1913,10.5,571,573,836.6,832,835,843,7.5,621,1689,866,483,1105,81.85941043,0.804859638,-1.097348452,0,NaN
2921,Male,33,Atlanta GA,South,Service,18,0,5,Economy,1999,Non-sedan,White,2108.2,97.50566893,Single,52500,14,44,36,38,NaN,NaN,NaN,669,280,239,647,989,750,408,474,142,1012,NaN,700,1084,981,248,912,127,323,214,233,151,622,220,401,1079,1053,660,498,548,1050,2068,9.5,608,608,931.6,942,936,917,6.5,718,1839,880,460,1275,99.09297052,1.259478092,-2.411006451,0,NaN
2922,Female,29,Atlanta GA,South,White Collar,16,1,5,Luxury,1990,Sedan,Black,1752.6,75.73696145,Married,70000,9.5,NaN,NaN,NaN,12,12,36,560,241,207,542,839,632,335,378,133,987,751,636,936,797,210,737,109,251,184,194,NaN,NaN,NaN,423,1090,836,538,412,447,851,1675,21,665,665,770,760,776,774,20,665,1621,836,426,1027,77.77777778,0.339731365,-0.096690685,-2.205407858,5
2923,Female,46,Atlanta GA,Midwest,,16,1,5,Luxury,1997,Sedan,White,1727.2,111.1111111,Married,150000,9,NaN,NaN,NaN,20,20,42,640,264,221,552,837,616,331,502,144,1304,1049,635,1218,783,306,813,110,255,198,181,159,576,198,537,1360,985,547,488,496,936,1723,59,780,782,763.6,761,751,779,56,831,1846,1149,461,1054,120.4081633,1.450606704,1.621881247,0.238196999,4
2924,Female,35,Atlanta GA,Midwest,,18,0,2.5,Economy,1988,Sedan,White,1727.2,74.82993197,Married,52500,10,NaN,NaN,NaN,12,14,36,602,248,200,552,848,648,352,377,125,967,768,638,896,794,236,780,111,257,173,190,145,548,191,483,1166,859,547,403,439,904,1735,18.5,668,667,788.6,770,795,801,27,782,1668,747,375,1111,77.77777778,1.596973658,-0.177129462,-1.457143307,2
2925,Male,31,Atlanta GA,South,White Collar,16,0,5,Economy,1996,Sedan,White,1778,64.85260771,Single,25000,10.5,NaN,31,32,NaN,NaN,NaN,613,261,203,524,805,602,321,369,142,861,NaN,582,900,806,268,813,126,268,202,200,151,568,201,356,963,857,550,435,436,921,1755,7.5,563,567,759.6,756,748,775,11.5,638,1661,743,439,1031,67.57369615,-0.434996307,-0.756523311,0,NaN
2926,Male,52,Atlanta GA,South,,16,0,8,Economy,1994,Sedan,White,1778,81.63265306,Single,25000,10,44,38,29,NaN,NaN,NaN,621,267,213,548,831,618,335,414,141,1062,NaN,592,1057,756,282,839,109,264,209,196,149,572,201,390,1025,889,534,467,484,945,1750,23,568,584,765,766,767,762,10,664,1763,895,499,1006,82.0861678,0.028200703,0.315621614,0,NaN
2927,Male,32,Atlanta GA,Northeast,Management,16,1,2.5,Economy,1995,Sedan,White,1803.4,74.82993197,Married,150000,11.5,40,33,32,NaN,NaN,NaN,591,271,216,571,863,647,355,420,143,970,NaN,606,990,800,220,828,136,287,211,214,156,578,201,366,986,872,550,454,460,935,1783,9,554,565,824.6,830,825,819,11.5,603,1692,821,468,1034,75.28344671,-0.388591021,-1.432287335,0,NaN
2928,Female,50,Atlanta GA,South,,16,0,8,Economy,2000,Sedan,White,1524,65.75963719,Married,150000,8,NaN,NaN,NaN,10,10,34,534,245,203,502,755,552,299,366,130,979,800,540,921,678,226,724,109,242,173,173,148,534,182,424,1053,735,470,421,430,835,1523,25,663,649,669.3,653,662,693,31,680,1517,782,361,931,69.3877551,-2.149609566,1.833209872,-0.659918129,4
2929,Male,52,Atlanta GA,South,,16,0,5,Economy,2000,Sedan,White,1828.8,142.4036281,Married,150000,10.5,48,46,30,NaN,NaN,NaN,613,287,237,600,910,673,363,578,147,1349,NaN,672,1285,789,251,788,131,272,218,201,153,589,208,479,1416,963,586,537,573,916,1785,43,772,791,856.6,846,854,870,21,809,1965,1383,526,1087,146.2585034,-0.528555334,3.579133749,0,NaN
2930,Female,25,Atlanta GA,West,White Collar,18,0,2.5,Economy,1989,Non-sedan,White,1600.2,56.6893424,Single,37500,8,NaN,NaN,NaN,6,8,34,525,236,195,532,813,618,337,357,133,916,754,617,880,763,174,703,116,238,173,186,149,556,193,391,1014,785,509,380,435,806,1608,13.5,573,567,766.6,759,774,767,12,683,1499,696,325,1028,58.27664399,-0.189985976,-0.96707207,0.18197909,2
2931,Female,48,Atlanta GA,South,White Collar,16,0,0.5,Economy,1998,Sedan,White,1676.4,58.50340136,Married,90000,8,NaN,NaN,NaN,6,8,34,568,236,183,505,775,592,322,336,127,832,703,595,813,752,232,769,104,241,173,180,148,524,180,401,1044,809,518,367,395,866,1654,11,602,592,752.6,753,754,751,23,692,1521,702,363,1035,59.86394558,0.747716486,-0.343714148,-0.54606539,2
2932,Female,29,Atlanta GA,South,White Collar,18,0,2.5,Luxury,1984,Sedan,Black,1879.6,86.16780045,Single,52500,11,NaN,NaN,NaN,10,13,38,623,280,197,579,903,706,382,416,137,995,865,671,982,865,236,814,119,272,206,210,144,583,198,465,1182,922,594,430,468,925,1816,18,711,708,860,872,854,854,10,745,1721,803,418,1133,91.60997732,2.37899518,-0.649026334,-0.673297882,2
2933,Female,50,Atlanta GA,South,Service,14,1,5,Luxury,1985,Sedan,Black,1727.2,63.49206349,Divorced/Widowed,37500,10,NaN,NaN,NaN,10,10,34,580,267,192,541,851,659,349,367,143,877,717,637,808,840,213,762,122,279,194,205,161,581,192,437,1060,909,570,412,421,874,1733,11,614,624,833.3,834,832,834,21,688,1572,715,368,1107,72.56235828,1.459257007,-0.560796082,-0.341495335,2
2934,Female,25,Atlanta GA,South,White Collar,16,0,2.5,Luxury,1990,Sedan,White,1574.8,65.75963719,Married,90000,7.5,NaN,NaN,NaN,6,8,34,542,235,192,508,763,571,316,375,132,927,786,566,945,707,220,734,98,238,164,170,148,542,186,410,1075,755,478,399,435,850,1567,20,641,630,685.6,684,682,691,29.5,692,1529,780,368,968,68.48072562,-0.886389375,0.133866504,0.902031183,3
2935,Male,49,Atlanta GA,South,Blue Collar,12,3,NaN,Economy,1984,Non-sedan,Black,1803.4,102.0408163,Divorced/Widowed,25000,12,NaN,38,31,NaN,NaN,NaN,603,271,211,546,854,643,335,457,146,1078,NaN,642,1056,797,248,779,136,281,231,208,152,561,196,391,1096,854,575,475,488,895,1753,25.5,622,647,790.6,790,793,789,21,637,1811,947,590,980,93.19727891,0.260891527,0.535316527,0,NaN
2936,Male,55,Atlanta GA,South,Service,16,6,0.5,Economy,1998,Non-sedan,White,1803.4,111.5646259,Married,70000,9.5,48,46,29,NaN,NaN,NaN,639,265,211,554,843,632,343,488,148,1221,NaN,599,1168,741,268,819,126,281,209,200,157,584,198,418,1239,913,561,498,512,934,1752,38,679,654,730.3,733,735,723,11.5,754,1924,1173,570,1006,115.1927438,0.172571674,2.28409791,0,NaN
2937,Male,30,Atlanta GA,West,Service,16,0,0.5,Economy,1993,Sedan,Black,1828.8,117.9138322,Single,25000,13,44,38,32,NaN,NaN,NaN,634,283,225,585,894,669,360,482,152,1101,NaN,672,1131,851,260,802,118,295,214,231,157,593,209,437,1216,935,591,498,547,928,1810,45,743,728,845.6,837,851,849,23,672,1831,1013,533,1064,111.3378685,1.036198378,0.352964222,0,NaN
2938,Male,32,Atlanta GA,South,White Collar,16,0,2.5,Economy,1996,Sedan,Black,1727.2,68.02721088,Single,37500,10,42,32,33,NaN,NaN,NaN,578,257,204,536,831,627,332,398,142,890,NaN,601,921,793,220,748,125,262,197,200,151,578,207,334,941,880,555,436,452,874,1717,11,538,541,769.3,769,774,765,7,606,1620,773,444,1019,64.85260771,-0.692621946,-0.646953344,0,NaN
2939,Male,64,Atlanta GA,Midwest,,18,0,0.5,Economy,1986,Sedan,White,1930.4,113.3786848,Divorced/Widowed,37500,13,48,46,34,NaN,NaN,NaN,640,298,210,580,913,703,370,475,144,1147,NaN,690,1108,862,239,847,132,293,221,219,151,581,201,441,1268,1041,617,476,486,956,1882,31.5,690,698,871,869,872,872,22,852,1921,1204,521,1165,115.4195011,2.185384035,-0.06837745,0,NaN
2940,Female,29,Atlanta GA,Northeast,,18,0,0.5,Economy,1997,Sedan,Black,1625.6,58.50340136,Single,25000,7,NaN,NaN,NaN,6,6,34,513,233,179,514,807,628,335,357,142,833,710,587,833,779,170,669,108,245,178,192,154,567,202,372,978,835,524,385,411,794,1606,17.5,551,564,755.3,754,754,758,17.5,593,1443,729,355,1008,56.91609977,-0.19635278,-0.339442253,-0.109700352,2
2941,Female,65,Atlanta GA,South,,18,1,5,Economy,1996,Sedan,White,1651,49.88662132,Married,NaN,8.5,NaN,NaN,NaN,4,4,32,562,249,180,498,771,591,318,326,138,819,719,572,822,759,227,751,114,245,183,184,158,564,197,380,930,838,494,368,385,871,1648,13.5,537,533,763.6,759,767,765,12,675,1479,641,332,1020,51.4739229,0.160041764,-0.569181442,0.509010673,1
2942,Male,36,Atlanta GA,<undefined>,,12,NaN,NaN,<undefined>,2000,<undefined>,Black,1828.8,117.9138322,Single,NaN,11.5,48,40,33,NaN,NaN,NaN,636,284,237,611,922,685,374,524,148,1161,NaN,654,1211,812,238,789,116,278,228,218,162,599,202,408,1143,908,577,549,549,908,1769,34,725,719,836.3,818,852,839,20,718,1864,1007,523,1055,114.9659864,0.223877519,0.693194687,0,NaN
2943,Female,51,Atlanta GA,Northeast,White Collar,18,1,8,Economy,1998,Sedan,White,1714.5,61.67800454,Married,90000,8.5,NaN,NaN,NaN,10,10,34,602,234,187,515,794,607,328,344,137,877,731,598,839,767,249,798,116,244,178,186,148,551,191,405,993,811,519,390,386,919,1711,10,584,582,773.6,767,773,781,19,700,1592,653,377,1038,61.9047619,1.064852834,-0.612841606,-0.408609629,2
2944,Male,52,Atlanta GA,Northeast,White Collar,14,1,2.5,Luxury,1989,Sedan,White,1790.7,113.3786848,Married,90000,10.5,42,42,30,NaN,NaN,NaN,647,267,203,544,841,638,341,505,144,1200,NaN,606,1197,725,286,826,112,279,221,206,153,558,189,416,1201,944,563,507,502,948,1751,32,679,677,841,836,833,854,21,784,1929,1182,544,1030,114.2857143,0.237238765,1.619914889,0,NaN
2945,Male,50,Atlanta GA,South,Service,18,0,2.5,Economy,1998,Non-sedan,White,1854.2,117.9138322,Divorced/Widowed,150000,12.5,48,46,NaN,NaN,NaN,NaN,647,283,228,604,915,687,376,512,151,1143,NaN,667,1167,785,257,849,123,284,229,212,155,614,211,427,1194,972,577,511,511,954,1843,37,657,678,864.3,859,858,876,19,788,2000,1157,579,1097,121.9954649,1.61146605,0.900993109,0,NaN
2946,Female,32,Atlanta GA,Midwest,White Collar,14,0,5,Economy,1989,Sedan,Black,1549.4,86.16780045,Single,NaN,9,NaN,NaN,NaN,16,16,38,575,252,199,519,786,587,320,429,135,1070,840,581,1071,712,258,722,107,250,198,197,152,553,193,432,1161,773,506,443,448,837,1572,45,731,715,741,734,743,746,39,786,1642,894,332,998,88.88888889,-0.640718281,1.421153545,-0.272279143,3
2947,Female,25,Atlanta GA,South,White Collar,14,0,0.5,Economy,1992,Sedan,Black,1625.6,83.90022676,Single,37500,10,NaN,NaN,NaN,14,18,38,590,266,190,521,800,610,331,374,135,1007,815,644,966,752,251,756,112,256,175,184,146,556,198,468,1200,796,512,395,422,860,1633,30,788,744,732,730,731,735,30,786,1668,799,368,1040,87.07482993,-0.068225622,1.912873507,-0.801589906,3
2948,Male,22,Atlanta GA,South,White Collar,14,0,5,Economy,1993,Sedan,White,1905,76.64399093,Single,150000,13,NaN,32,34,NaN,NaN,NaN,659,262,219,593,907,688,374,430,133,1019,NaN,631,1023,868,264,866,125,283,211,214,143,549,193,351,954,935,601,449,479,973,1892,8,558,566,855.6,855,855,857,9,618,1759,816,474,1112,77.55102041,0.657791436,-1.440768957,0,NaN
2949,Female,22,Atlanta GA,South,,14,0,5,Economy,2000,Sedan,White,1574.8,56.6893424,Single,150000,7.5,NaN,NaN,NaN,6,6,34,568,230,176,496,750,574,320,379,128,908,750,554,872,733,244,736,102,231,168,173,142,535,185,384,965,777,494,390,408,837,1578,26,576,577,683.3,682,679,689,22.5,530,1509,824,441,914,56.6893424,-0.315302819,-0.188706696,0.06459064,2
2950,Male,20,Atlanta GA,South,,14,0,10,Economy,1998,Non-sedan,Black,1854.2,99.77324263,Single,NaN,14,NaN,36,34,NaN,NaN,NaN,582,302,236,591,905,669,355,495,142,1094,NaN,652,1136,852,210,800,133,307,219,214,151,592,207,406,1114,897,608,471,538,924,1838,22,701,698,855.6,859,863,845,12,684,1827,916,503,1075,103.4013605,0.909726024,0.020871608,0,NaN
2951,Female,56,Atlanta GA,Foreign,White Collar,16,2,0.5,Economy,1989,Sedan,Asian,1625.6,52.15419501,Married,90000,6.5,NaN,NaN,NaN,10,10,32,514,231,181,496,760,579,315,319,135,828,715,569,805,704,195,713,113,233,169,173,142,532,174,417,1032,736,492,350,400,813,1543,18.5,554,550,669,667,674,666,19,686,1437,708,336,983,56.23582766,-0.940148175,0.072887495,0.360868901,3
2952,Female,25,Atlanta GA,Foreign,,14,1,0.5,Economy,1996,Sedan,Hispanic,1600.2,81.63265306,Married,25000,9.5,NaN,NaN,NaN,16,16,36,551,260,213,537,809,596,324,434,142,1102,895,597,1050,703,211,721,108,256,192,192,152,564,192,482,1228,761,505,434,463,840,1573,45,698,712,761.3,755,759,770,40.5,786,1630,926,361,990,86.84807256,-0.848927259,1.039103866,-1.037315488,2
2953,Male,19,Atlanta GA,West,Blue Collar,12,1,0.5,Economy,1996,Sedan,Hispanic,1778,95.23809524,Married,25000,10,46,42,32,NaN,NaN,NaN,629,287,203,562,864,661,359,471,144,1092,NaN,620,1140,794,258,808,128,272,227,214,156,581,199,382,1058,910,589,488,511,923,1778,31,604,624,807,809,811,801,23,838,1924,1029,457,1056,93.42403628,0.905412793,0.281316727,0,NaN
2954,Female,43,Atlanta GA,South,White Collar,14,2,5,<undefined>,NaN,<undefined>,Black,1574.8,56.6893424,Single,52500,7.5,NaN,NaN,NaN,4,4,34,538,238,192,506,772,580,314,348,129,855,736,593,850,760,214,719,114,242,179,176,136,540,192,395,1032,802,519,386,400,837,1610,31,596,599,694.3,689,693,701,14.5,621,1497,711,395,990,60.31746032,-0.461259276,-0.037339009,0.003634778,2
2955,Male,41,Atlanta GA,South,White Collar,14,0,2.5,Economy,2000,Non-sedan,Black,1816.1,108.3900227,Single,37500,11.5,48,40,NaN,NaN,NaN,NaN,564,287,228,604,927,699,376,489,146,1177,NaN,702,1182,871,174,771,113,280,221,213,153,580,209,424,1218,968,605,514,519,880,1793,NaN,762,748,863.6,871,862,858,40,715,1765,1029,565,1125,112.4716553,0.673215866,0.610741258,0,NaN
2956,Male,52,Atlanta GA,Midwest,Blue Collar,14,1,0.5,Economy,1987,Non-sedan,White,1651,107.4829932,Married,NaN,9,48,44,28,NaN,NaN,NaN,553,273,222,583,877,655,361,526,141,1353,NaN,629,1271,704,203,715,124,263,205,194,156,573,193,396,1139,900,542,505,540,820,1629,55,598,633,792.6,801,797,780,27.5,658,1806,1152,615,940,109.2970522,-2.994686365,3.172403097,0,NaN
2957,Female,53,Atlanta GA,Northeast,White Collar,16,1,5,Luxury,1996,Sedan,White,1568.45,81.63265306,Married,NaN,6.5,NaN,NaN,NaN,16,18,42,578,261,182,491,751,569,309,421,129,1094,913,582,997,693,262,731,102,234,175,171,144,531,183,472,1197,854,499,439,434,848,1573,42,698,686,694.3,694,696,693,43,760,1666,963,398,970,85.03401361,-0.536048532,1.480145454,-1.542161465,2
2958,Female,53,Atlanta GA,Northeast,White Collar,16,2,5,Economy,1998,Non-sedan,White,1663.7,61.67800454,Married,NaN,8,NaN,NaN,NaN,10,8,36,587,246,188,506,785,597,318,400,139,902,752,562,892,739,262,768,107,245,183,179,152,542,186,375,978,788,510,404,427,877,1641,19,567,566,731,736,732,725,16,700,1564,749,347,1010,63.49206349,0.00700048,-0.196998894,-0.764509022,2
2959,Female,57,Atlanta GA,Northeast,,16,0,5,Luxury,2000,Sedan,White,1778,68.93424036,Single,NaN,9,NaN,NaN,NaN,12,12,36,640,232,213,569,855,642,356,399,132,903,815,630,943,799,268,829,117,245,183,190,143,533,187,445,1059,862,536,426,435,937,1771,9.5,586,615,823.6,804,833,834,10,735,1683,786,389,1090,70.97505669,1.767000675,-0.585899353,-2.42259717,1
2960,Male,44,Atlanta GA,South,Blue Collar,14,1,0.5,Economy,1986,Sedan,Black,1689.1,67.12018141,Married,150000,9.5,38,34,34,NaN,NaN,NaN,564,248,189,543,862,673,354,425,137,964,NaN,585,990,793,204,754,118,267,206,206,154,567,196,344,967,854,551,413,453,850,1677,22,527,547,789.6,790,788,791,9.5,636,1581,792,399,1008,65.07936508,-0.896068215,0.223475456,0,NaN
2961,Female,49,Atlanta GA,South,,14,3,0.5,Economy,1992,Non-sedan,White,1663.7,80.72562358,Married,12500,9.5,NaN,NaN,NaN,14,14,34,554,249,202,512,787,585,310,385,132,995,844,594,1016,742,220,748,115,252,195,194,138,544,193,446,1097,820,520,402,442,862,1638,28,629,645,768,758,768,778,25,785,1592,825,327,1036,75.05668934,0.069223009,0.573163867,-1.13897872,2
2962,Male,22,Atlanta GA,Foreign,,14,0,10,<undefined>,NaN,<undefined>,Black,1955.8,122.4489796,Single,7500,14,48,42,34,NaN,NaN,NaN,618,306,241,652,1012,771,411,525,151,1167,NaN,691,1257,940,204,867,138,316,233,246,162,629,218,419,1176,992,635,551,569,999,1955,27.5,770,741,951,943,965,945,7.5,674,1878,935,526,1148,125.3968254,1.23674655,-1.254552007,0,NaN
2963,Male,30,Atlanta GA,South,White Collar,12,2,0.5,Economy,1989,Sedan,Black,1828.8,88.43537415,Single,25000,11,44,36,34,NaN,NaN,NaN,581,278,232,598,913,681,366,467,142,1097,NaN,668,1125,826,209,755,124,279,220,224,150,579,205,369,1059,913,590,467,511,878,1778,30,657,651,828.6,801,831,854,14,648,1729,938,539,1074,95.23809524,0.098639406,-0.169186175,0,NaN
2964,Male,37,Atlanta GA,Midwest,Management,14,2,2.5,Economy,1996,Sedan,White,1981.2,90.70294785,Divorced/Widowed,37500,12,44,36,38,NaN,NaN,NaN,684,286,216,620,942,726,404,473,144,1022,NaN,675,1064,935,273,880,129,290,209,225,150,574,199,368,1036,1009,640,462,511,1000,1984,17,604,608,873.6,897,867,857,12,715,1874,930,494,1180,92.5170068,1.513925433,-1.576016665,0,NaN
2965,Female,57,Atlanta GA,South,White Collar,18,0,2.5,Economy,2000,Sedan,Black,1625.6,64.39909297,Divorced/Widowed,37500,9.5,NaN,NaN,NaN,13,10,38,532,247,211,530,815,604,319,402,142,972,836,570,981,730,192,717,124,262,188,197,145,556,195,338,910,916,503,456,441,819,1610,53,469,487,772.3,758,786,773,3.5,676,1554,814,344,992,65.53287982,-0.2233648,0.35986048,0.473728567,3
2966,Female,31,Atlanta GA,Midwest,,16,0,2.5,Economy,1994,Sedan,Black,1651,63.49206349,Married,70000,9.5,NaN,NaN,NaN,8,8,36,538,252,186,518,808,622,332,366,140,902,765,630,885,808,190,724,111,260,186,189,149,567,195,416,1076,836,527,404,417,840,1651,21,583,616,745.3,746,751,739,19,635,1490,744,344,1037,69.3877551,0.383309096,-0.164025962,-1.711198449,2
2967,Female,37,Atlanta GA,Northeast,,16,0,2.5,Economy,1984,Sedan,White,1600.2,97.50566893,Married,NaN,8.5,NaN,NaN,NaN,16,18,40,584,262,193,504,780,587,311,388,132,1127,898,612,970,696,254,777,110,248,181,180,148,542,193,511,1282,882,498,407,437,884,1615,27,742,738,708,724,702,698,32.5,800,1755,1059,468,969,99.09297052,0.328058928,1.69892168,0.416431636,5
2968,Male,33,Atlanta GA,Midwest,Service,18,0,5,Economy,1991,Sedan,White,1778,79.36507937,Married,150000,8,42,34,32,NaN,NaN,NaN,607,257,202,557,856,654,355,439,134,1015,NaN,611,1022,806,238,785,122,255,209,203,149,560,198,379,1040,859,557,427,494,902,1756,18,589,585,810,813,813,804,8.5,618,1690,853,446,1031,78.00453515,0.076090053,-0.674066663,0,NaN
2969,Male,48,Atlanta GA,South,White Collar,16,1,5,Economy,1992,Non-sedan,Black,1803.4,83.90022676,Divorced/Widowed,25000,12,44,36,36,NaN,NaN,NaN,601,283,198,557,871,673,359,460,150,997,NaN,646,1008,824,222,809,124,276,218,220,162,605,208,396,1066,912,565,472,458,913,1776,10,623,642,792,800,796,780,15.5,718,1654,848,373,1089,85.71428571,-0.614322722,-0.723482013,0,NaN
2970,Female,42,Atlanta GA,South,,14,3,0.5,Economy,1999,Non-sedan,White,1701.8,63.49206349,Married,150000,8,NaN,NaN,NaN,12,12,36,568,231,193,529,797,604,336,370,132,929,774,607,904,778,215,785,125,248,173,182,154,580,205,411,1016,844,515,426,424,909,1710,20,573,576,773.3,767,773,780,16,727,1555,723,337,1066,65.98639456,0.566836417,-0.294163078,-1.623085141,2
2971,Male,27,Atlanta GA,South,,18,0,8,Economy,1992,Sedan,White,1625.6,65.75963719,Single,37500,7.5,NaN,31,30,NaN,NaN,NaN,579,277,204,516,803,599,312,410,141,942,NaN,550,968,709,253,788,122,251,198,184,148,569,203,344,953,768,499,431,474,899,1625,15.5,576,583,717.3,724,710,718,11,606,1591,774,449,925,67.12018141,-1.455134988,0.111558788,0,NaN
2972,Female,42,Atlanta GA,Northeast,White Collar,16,0,2.5,Economy,1997,Sedan,White,1701.8,90.70294785,Married,52500,10,NaN,NaN,NaN,18,18,40,634,255,172,502,772,600,330,454,127,1194,1039,613,1054,744,304,811,101,252,195,177,134,527,183,454,1249,951,511,465,433,907,1682,54.5,665,675,746.6,758,745,737,34,802,1750,1033,408,1051,94.10430839,0.856851995,1.485328794,0.186596021,2
2973,Male,41,Atlanta GA,South,Management,14,3,2.5,Economy,1990,Non-sedan,White,1955.8,84.80725624,Married,70000,12,42,34,34,NaN,NaN,NaN,657,278,217,598,912,695,381,449,145,1002,NaN,666,997,883,243,885,127,289,210,218,151,590,207,348,996,972,606,476,486,997,1927,15.5,573,573,848.3,836,853,856,8.5,716,1813,872,466,1165,84.80725624,0.770089805,-1.249327064,0,NaN
2974,Male,40,Atlanta GA,Northeast,White Collar,16,0,8,Economy,1994,Sedan,White,1778,70.29478458,Single,150000,9.5,38,30,32,NaN,NaN,NaN,583,280,210,547,845,635,337,416,138,917,NaN,579,941,798,224,801,118,265,207,196,149,585,206,339,952,866,552,459,463,921,1751,8,551,551,767.3,765,766,771,4,642,1583,778,434,1053,71.6553288,-1.201857567,-1.107600808,0,NaN
2975,Male,21,Atlanta GA,South,,14,0,10,Economy,1988,Sedan,Black,1778,74.82993197,Single,NaN,11,NaN,36,33,NaN,NaN,NaN,566,261,205,539,862,657,334,453,136,989,NaN,615,1049,824,219,763,123,278,222,224,151,564,199,343,995,904,575,462,487,880,1754,9,593,600,783.6,776,789,786,6,648,1706,790,485,1050,77.77777778,-0.49094817,-0.743433654,0,NaN
2976,Female,52,Atlanta GA,South,White Collar,16,3,NaN,Economy,1990,Sedan,Black,1524,104.30839,Divorced/Widowed,37500,8,NaN,NaN,NaN,20,20,42,546,261,202,506,780,578,304,472,138,1208,1015,600,1133,674,240,700,115,247,193,197,148,566,193,470,1372,803,477,447,470,804,1516,62,773,745,733.6,718,735,748,56,809,1755,1077,407,928,104.0816327,-2.535635233,3.157306194,-1.631570935,2
2977,Female,50,Atlanta GA,South,White Collar,16,2,2.5,Economy,1999,Non-sedan,Black,1651,111.1111111,Married,150000,10,NaN,NaN,NaN,20,20,42,592,269,198,552,826,628,354,488,145,1295,1020,688,1165,749,271,744,107,261,189,187,153,560,193,531,1394,925,524,438,480,868,1648,58,819,789,738,731,739,744,49,814,1797,1098,445,1039,115.1927438,-0.024032982,2.133349895,-0.168836132,4
2978,Female,40,Atlanta GA,South,White Collar,14,2,8,Economy,1995,Sedan,Black,1574.8,86.16780045,Divorced/Widowed,37500,8,NaN,NaN,NaN,16,18,40,543,262,199,523,800,601,324,413,133,1134,888,608,1122,679,229,708,110,248,185,188,144,540,189,486,1235,783,502,422,451,812,1568,42,781,768,730.3,745,725,721,42,880,1708,923,371,989,94.33106576,-1.717094541,2.550079823,-1.594439149,4
2979,Female,30,Atlanta GA,South,White Collar,16,0,5,Economy,1993,Sedan,White,1727.2,56.6893424,Married,150000,10,NaN,NaN,NaN,6,6,34,590,247,174,500,783,609,326,359,130,845,736,584,837,789,243,787,114,270,176,197,148,566,198,379,966,845,540,390,400,910,1720,10,561,550,754,748,758,756,16,597,1557,746,413,1004,59.86394558,0.792098522,-0.959178507,0.286815375,1
2980,Male,49,Atlanta GA,Midwest,Blue Collar,14,0,8,Economy,1989,Non-sedan,White,1778,95.23809524,Married,70000,10,42,36,32,NaN,NaN,NaN,593,284,217,546,827,610,329,499,144,1083,NaN,615,1108,783,239,823,122,258,233,204,154,575,198,384,1057,915,546,513,477,922,1755,35.5,635,642,744.3,761,729,743,13,678,1753,949,522,1023,98.18594104,0.073579639,1.445231795,0,NaN
